リポジトリ名,主要言語,概要,GitHubURL,Star増分,注目ポイント/要約,活用アイデア/関連性/所感,ライセンス,first commit日
shiyu-coder/Kronos,Python,Kronosは、45以上のグローバル取引所のローソク足(K線)データで事前学習された、金融市場向けとして初のオープンソース基盤モデルである。連続的なOHLCV(始値・高値・安値・終値・出来高)データを階層的な離散トークンに変換する専用トークナイザーと、それを学習するデコーダのみの自己回帰Transformerの二段構成を採用している。,https://github.com/shiyu-coder/Kronos,2521,"・4.1M〜499.2Mパラメータまでmini/small/base/large(largeは非公開)の4サイズを展開
・BTC/USDTのライブデモや中国A株のバックテスト例を公開し、実運用を意識した検証を提示
・金融特有の連続値・多次元データをトークン化するという、時系列基盤モデルとしての新規性",量的トレーディングやリスク管理の研究者にとって、ゼロからモデルを学習せずに事前学習済み基盤モデルをファインチューニングして予測タスクに応用できる点が実用的である。株式・仮想通貨など多様な市場のOHLCVデータに対する汎用的な基盤モデルとして、バックテストや戦略検証のベースラインに使える。,MIT,
Pumpkin-MC/Pumpkin,Rust,PumpkinはRustで書かれたMinecraftサーバー実装で、バニラのゲームメカニクスを保ちながら高速・省メモリな動作を目指すプロジェクトです。pumpkin-protocolやpumpkin-worldなど機能ごとに分割されたクレート構成を採用し、チャンク読み込みや照明、インベントリ、戦闘などのゲームシステムをマルチスレッドで処理します。,https://github.com/Pumpkin-MC/Pumpkin,2262,"・Java Edition完全対応(暗号化・パケット圧縮込み)に加えBedrock Edition対応も開発中
・BungeecordやVelocityなどのプロキシ連携、RCON/Query、プラグイン機構を備えたサーバーインフラ
・Rustによるメモリ安全性と並行処理を活かした「誰でも軽量サーバーを立てられる」というコンセプト",従来Javaサーバーで課題となっていたメモリ消費や大規模ワールドでの負荷を軽減したい運営者にとって有力な選択肢になり得ます。個人サーバーから多人数コミュニティまで、低スペック環境でのMinecraftホスティングを民主化する試みとして注目されており、1.0.0に向けた活発な開発が継続中です。,GPL-3.0,
CoreBunch/Instatic,TypeScript,Instaticは、ヘッドレスCMS・ホスティング・フォーム・アクセス解析などバラバラだったWeb制作スタックを1つに統合し、静的な高速ページを出力するセルフホスト型のビジュアルCMSです。Bun(TypeScript)上に構築され、React製の管理画面とSQLite/Postgresによるデータ管理を持ちながら、公開されたページはランタイム不要の軽量な静的HTML/CSSとして出力されます。,https://github.com/CoreBunch/Instatic,2828,"・ページ・投稿・コンポーネントなどをすべて共通のdata_tables/data_rowsモデルで扱う統一的なコンテンツモデリング
・トークンベースのデザインシステム「Core Framework」を内蔵し、1箇所の変更が全ページに反映される
・QuickJS-WASM上でサンドボックス実行されるプラグイン機構と、Claude/OpenAI等を選べるプロバイダー非依存のAIエージェントによるページ生成",WebflowやWordPressの代替として、データを自社管理しつつノーコード的にサイト構築したい開発者・チームに向いています。ロールベースの権限管理や2要素認証も備え、企業サイトから個人ブログまで幅広い用途で「ベンダーロックインなしの静的サイトCMS」として活用できそうです。,MIT,
1jehuang/jcode,Rust,jcodeはRust製のAIコーディングエージェント向けハーネス(実行基盤)で、複数のLLMプロバイダーを横断してエージェントの対話・記憶・協調動作を管理します。「最もRAM効率が良いハーネス」を掲げ、実際に競合ツールの数分の1〜数十分の1のメモリ使用量を実現しています。,https://github.com/1jehuang/jcode,2495,"・ベースライン27.8MB(埋め込み無効時)〜167.1MBという低メモリ消費、競合の214〜386MBと比較して大幅な優位性
・会話のターンをベクトル化して類似度検索する意味記憶システムと、共有リポジトリ上で複数エージェントが競合通知を送り合うマルチエージェント協調機構
・30以上のLLMプロバイダー対応、Firefox Agent Bridgeによるブラウザ自動操作、Rust実装による高速起動(初回描画14ms)",多数のセッションを同時に走らせたい、あるいはリソース制約のある環境でAIコーディングエージェントを使いたい開発者にとって、メモリ効率とマルチエージェント連携は大きな魅力です。既存のLLMサブスクリプションを活かしつつ、より軽量で高速なエージェント基盤を求めるユーザー層の支持を集めていると見られます。,MIT,
rohitg00/ai-engineering-from-scratch,Python,AI Engineering from Scratchは、数学の基礎から本番デプロイまでAIエンジニアリングを一貫して「手を動かして」学ぶオープンソースのカリキュラムです。20フェーズ・503レッスンで構成され、Python/TypeScript/Rust/Juliaを用いた実装課題と6巻の書籍シリーズ(EPUB/PDF)を含みます。,https://github.com/rohitg00/ai-engineering-from-scratch,3333,"・線形代数から深層学習、Transformer、LLMの事前学習・ファインチューニング、マルチエージェントシステムまで網羅する広範なカバレッジ
・各レッスンが「問題提起→数学的導出→スクラッチ実装→フレームワーク実装→再利用可能な成果物」という一貫した構成
・17件のキャップストーンプロジェクト(85レッスン)とAIツール向けのエージェントスキルも提供",表面的なチュートリアルでは物足りない、原理から理解したいエンジニアや学生向けの教材として活用できます。月間24万ページビュー・15万人以上の読者を集めており、大学教育や自己学習、社内研修のカリキュラムとしての転用も期待できます。,MIT,
every-app/open-seo,TypeScript,OpenSEOは、SemrushやAhrefsのようなSEO分析ツールに代わるオープンソースのプラットフォームで、サブスクリプションではなく従量課金モデルを採用しています。DataForSEO APIと連携してキーワード調査・順位計測・競合分析・被リンク調査・サイト監査などのSEOワークフローを提供します。,https://github.com/every-app/open-seo,2596,"・MCPサーバーを公開しており、Claude CodeなどのAIエージェントから直接SEOデータを操作・自動化できる
・TypeScript/Vite/Drizzle ORMを用いたモダンな構成で、Docker自己ホストとCloudflare Workersデプロイの両方に対応
・フォーク可能な設計で、自社ニーズに合わせてツールをカスタマイズできる",高額な大手SEOツールのコストに悩む個人開発者や小規模チームにとって、必要な分だけ支払う従量課金モデルは導入障壁を下げます。AIエージェント連携によりSEO作業の自動化・エージェント経由のレポーティングといった新しい活用法も見込めます。,MIT,
tirth8205/code-review-graph,Python,code-review-graphは、AIコーディングアシスタントがリポジトリ全体を読み込む無駄を省くための「ローカルファーストなコードインテリジェンスグラフ」です。Tree-sitterで全ファイルをパースしてSQLiteに関数・クラス・呼び出し関係などのグラフを構築し、変更に関連する影響範囲(ブラストレディウス)だけを抽出してAIに渡します。,https://github.com/tirth8205/code-review-graph,3032,"・実リポジトリでのベンチマークで中央値82倍(最大528倍)のトークン削減を報告(例: fastapiで95万トークン→約2,169トークン)
・MCP経由でClaude、GitHub Copilot、Cursorなど30種のツールに対応し、`code-review-graph install`一発で設定可能
・ソースコードは基本的にローカルの.code-review-graph/内にとどまり、埋め込みを有効にしない限り外部送信されないプライバシー重視設計",AIコーディングツールのトークン課金・レイテンシを削減したいチームや、大規模モノレポでのコードレビュー自動化(GitHub Action連携)を検討するプロジェクトに有用です。再現手順やベンチマーク条件、既知の限界まで公開する誠実な検証姿勢も信頼性を高めています。,MIT,
likec4/likec4,TypeScript,LikeC4は、C4モデルやStructurizr DSLに着想を得た独自のDSLでソフトウェアアーキテクチャを記述し、コードの変更に追従して常に最新のダイアグラムを生成・可視化するツールです。要素タイプや表記、抽象化レベルを自由にカスタマイズできる柔軟性を特徴とします。,https://github.com/likec4/likec4,1228,"・`npx likec4 start`だけで即座にプレビューできる開発者体験の良さ
・アーキテクチャ定義の変更が自動的に図に反映される「ライブダイアグラム」でドキュメントの陳腐化を防止
・VS Code拡張やプレイグラウンドを含むTypeScript/pnpmモノレポ構成で継続的に開発されている",アーキテクチャ図がコードと乖離しがちという現場の課題に対し、Docs-as-Codeの実践として設計文書とダイアグラムを一元管理したいチームに向いています。オンボーディング資料やレビュー時の共通言語として、C4モデルに慣れたチームの導入障壁が低い点も活用しやすいポイントです。,MIT,
pingdotgg/t3code,TypeScript,T3 CodeはClaude Code、Codex、Cursor、Grok Build、OpenCodeなど複数のAIコーディングエージェントを一つのインターフェースから統合管理する「コントロールサーフェス」です。ユーザーのマシン上で動くバックエンドサーバーと、Web/デスクトップ(Electron)/モバイルの各クライアントから成るクライアント・サーバー構成を採ります。,https://github.com/pingdotgg/t3code,1202,"・`npx t3@latest`だけでインストール不要のトライアルが可能
・5種類のAIコーディングプロバイダーを横断して1つのUIから操作でき、リモートからのエージェント制御にも対応
・T3 Stackとは名前が似ているだけの別プロジェクトで、方向性が変わった場合にフォーク可能なオープンソース設計",複数のAIコーディングツールを併用していて管理が煩雑になっている開発者にとって、一元的な操作環境として工数削減に寄与しそうです。外出先からエージェントの進捗を確認・操作したいニーズにも応えるモバイル対応が特徴的です。,MIT,
HKUDS/DeepTutor,Python,DeepTutorは、チャット・クイズ生成・リサーチ・可視化・問題解決・習熟度トレーニングといった複数の学習機能を単一のエージェントループに統合した「生涯にわたる個別最適化学習」を実現するAI学習ワークスペースです。L1〜L3の3層メモリシステムにより、学習履歴に基づくパーソナライズを監査・編集可能な形で行います。,https://github.com/HKUDS/DeepTutor,2100,"・LlamaIndex、GraphRAG、LightRAG、PageIndexなど複数のRAG方式に対応したバージョン管理付き知識ベース連携
・Claude Code、Codex、GeminiなどのコーディングCLIをサブエージェントとして呼び出せる拡張性
・FastAPI(Python)+ Next.js 16/React 19構成で、Docker/Podmanやローカルインストール、PyPIパッケージなど多様なデプロイ手段",単一目的のチャットボットではなく、学習者ごとに文脈を保持し続けながら多様な学習モードを横断できる点が教育分野での実用性を高めています。個人の生涯学習ツールとしてだけでなく、独自の教材やRAGライブラリを組み込んだ企業内研修プラットフォームとしての応用も考えられます。,Apache-2.0,
schollz/croc,Go,crocは、サーバー設定やポート開放なしに2台のコンピュータ間でファイルを簡単かつ安全に送受信できるコマンドラインツールです。合言葉(コードフレーズ)を用いたPAKE(パスワード認証鍵共有)によって送受信者間で秘密鍵を確立し、エンドツーエンド暗号化で転送します。,https://github.com/schollz/croc,2488,"・ファイアウォールやNAT配下でも使えるリレー方式(自前ホストも公開リレーも選択可)
・複数ファイル・フォルダの同時転送、中断した転送の再開、IPv6優先+IPv4フォールバック、Tor等のプロキシ対応
・Windows/Linux/macOSに加えCLIと完全互換のWebブラウザ版も提供",クラウドストレージや外部サービスを介さずに、開発者同士や自宅・オフィス間で気軽にファイルをやり取りしたい場面に適しています。暗号化と簡便さを両立している点から、機密性の高いファイル共有や一時的なデータ受け渡しの定番ツールとして根強い支持を集めています。,MIT,
hyprwm/Hyprland,C++,Hyprlandは、wlrootsなど既存のコンポジタライブラリに依存せずC++でゼロから実装された独立系のWaylandタイリングコンポジタです。動的タイリングという実用性と、グラデーションボーダーやぼかし、シャドウ、カスタムベジェ曲線によるアニメーションといった見た目の美しさを両立させています。,https://github.com/hyprwm/Hyprland,774,"・wlroots/libweston/kwin/mutanterなしの完全独立実装で、拡張しやすい可読性の高いコードベースを標榜
・ティアリング対応によるゲーミング向け低遅延描画、ソケットベースIPCによる外部制御、豊富なウィンドウ/モニター/レイヤールール
・プラグインマネージャーとプラグインAPIを内蔵し、設定ファイル保存時の即時リロードにも対応",見た目のカスタマイズ性と実用性の両方を求めるLinuxデスクトップユーザー、特にタイル型ウィンドウ管理を好みつつ最新のWayland機能やアニメーションを楽しみたい層に強く支持されています。独立実装ゆえの自由度の高さから、独自ワークフローを構築したい上級者向けのデファクトスタンダード的存在になりつつあります。,BSD-3-Clause,
